item,itemLabel,description,DSID,searchURL,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q138233833,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis C 17",manuscript containing Leaf from the Qasidat al-Burda,DS3993,https://search.digital-scriptorium.org/catalog/DS3993,Q18769,Q18770,Free Library of Philadelphia,Lewis C 17
http://www.wikidata.org/entity/Q138233835,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis C 18",manuscript containing Persian Calligraphy in Cloudbands,DS3994,https://search.digital-scriptorium.org/catalog/DS3994,Q18772,Q18773,Free Library of Philadelphia,Lewis C 18
http://www.wikidata.org/entity/Q138233837,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis C 25",manuscript containing Quran Leaf,DS3995,https://search.digital-scriptorium.org/catalog/DS3995,Q18775,Q18776,Free Library of Philadelphia,Lewis C 25
http://www.wikidata.org/entity/Q138233839,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis C 26",manuscript containing Quran Leaf,DS3996,https://search.digital-scriptorium.org/catalog/DS3996,Q18778,Q18779,Free Library of Philadelphia,Lewis C 26
http://www.wikidata.org/entity/Q138233841,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis C 27",manuscript containing Drawing of Two Men with Fragments of Quran Leaf Pasted On,DS3997,https://search.digital-scriptorium.org/catalog/DS3997,Q18781,Q18782,Free Library of Philadelphia,Lewis C 27
http://www.wikidata.org/entity/Q138233842,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 7",manuscript containing Portrait of Emperor Jahangir as a Young Prince; Persian Poetry,DS3998,https://search.digital-scriptorium.org/catalog/DS3998,Q18784,Q18785,Free Library of Philadelphia,Lewis M 7
http://www.wikidata.org/entity/Q138233843,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 9","manuscript containing Razmnama Leaf, Drona's Son Ashvatthaman Unleashes the Flaming Narayanastra at the Pandavas; Razmnama Leaf",DS3999,https://search.digital-scriptorium.org/catalog/DS3999,Q18787,Q18788,Free Library of Philadelphia,Lewis M 9
http://www.wikidata.org/entity/Q138233844,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 10","manuscript containing Razmnama Leaf, Yudhishthira and Draupadi Give Away Their Possessions to Brahmans; Razmnama Leaf",DS4000,https://search.digital-scriptorium.org/catalog/DS4000,Q18790,Q18791,Free Library of Philadelphia,Lewis M 10
http://www.wikidata.org/entity/Q138233845,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 11","manuscript containing Razmnama Leaf, The Monkeys and Bears Construct a Bridge to Lanka; Razmnama Leaf",DS4001,https://search.digital-scriptorium.org/catalog/DS4001,Q18793,Q18794,Free Library of Philadelphia,Lewis M 11
http://www.wikidata.org/entity/Q138233851,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 12","manuscript containing Razmnama Leaf, Karna Slays the Kaikeya Prince Vishoka; Razmnama Leaf",DS4002,https://search.digital-scriptorium.org/catalog/DS4002,Q18796,Q18797,Free Library of Philadelphia,Lewis M 12
http://www.wikidata.org/entity/Q138233853,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 13","manuscript containing Razmnama Leaf, The River Goddess Ganga Explains Why Trees Are Uprooted while Reeds Are Not; Razmnama Leaf",DS4003,https://search.digital-scriptorium.org/catalog/DS4003,Q18799,Q18800,Free Library of Philadelphia,Lewis M 13
http://www.wikidata.org/entity/Q138233855,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 14","manuscript containing Razmnama Leaf, The Fifth Day of Battle; Razmnama Leaf",DS4004,https://search.digital-scriptorium.org/catalog/DS4004,Q18802,Q18803,Free Library of Philadelphia,Lewis M 14
http://www.wikidata.org/entity/Q138233857,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 16","manuscript containing Razmnama Leaf, Bharata Begs Rama, Sita, and Lakshmi to Return from Exile; Razmnama Leaf",DS4005,https://search.digital-scriptorium.org/catalog/DS4005,Q18805,Q18806,Free Library of Philadelphia,Lewis M 16
http://www.wikidata.org/entity/Q138233859,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 17","manuscript containing Razmnama Leaf, A King Asks a Sage to Help Find His Lost Son; Razmnama Leaf",DS4006,https://search.digital-scriptorium.org/catalog/DS4006,Q18808,Q18809,Free Library of Philadelphia,Lewis M 17
http://www.wikidata.org/entity/Q138233860,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 18","manuscript containing Razmnama Leaf, Hindu and Muslim Scholars Translate the Mahabharata from Sanskrit into Persian; Razmnama Leaf",DS4007,https://search.digital-scriptorium.org/catalog/DS4007,Q18811,Q18812,Free Library of Philadelphia,Lewis M 18
http://www.wikidata.org/entity/Q138233893,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 19","manuscript containing Razmnama Leaf, The Gods Arrive to Escort King Ikshvaku and the Pious Brahman to Heaven; Razmnama Leaf",DS4008,https://search.digital-scriptorium.org/catalog/DS4008,Q18814,Q18815,Free Library of Philadelphia,Lewis M 19
http://www.wikidata.org/entity/Q138234173,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 20","manuscript containing Razmnama Leaf, Bhima Tries to Lift Hanuman's Tail; Razmnama Leaf",DS4009,https://search.digital-scriptorium.org/catalog/DS4009,Q18817,Q18818,Free Library of Philadelphia,Lewis M 20
http://www.wikidata.org/entity/Q138234175,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 21","manuscript containing Razmnama Leaf, Bhima Slays Archers Led by Duryodhana; Razmnama Leaf",DS4010,https://search.digital-scriptorium.org/catalog/DS4010,Q18820,Q18821,Free Library of Philadelphia,Lewis M 21
http://www.wikidata.org/entity/Q138234179,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 22","manuscript containing Razmnama Leaf, The Importance of Honoring One's Teacher; Razmnama Leaf",DS4011,https://search.digital-scriptorium.org/catalog/DS4011,Q18823,Q18824,Free Library of Philadelphia,Lewis M 22
http://www.wikidata.org/entity/Q138234181,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 23","manuscript containing Razmnama Leaf, The Sarngaka Birds Survive the Burning of the Khandava Forest; Razmnama Leaf",DS4012,https://search.digital-scriptorium.org/catalog/DS4012,Q18826,Q18827,Free Library of Philadelphia,Lewis M 23
http://www.wikidata.org/entity/Q138234182,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 24","manuscript containing Razmnama Leaf, Dhritarashtra Crushes the Iron Statue Brought in Bhima's Stead; Razmnama Leaf",DS4013,https://search.digital-scriptorium.org/catalog/DS4013,Q18829,Q18830,Free Library of Philadelphia,Lewis M 24
http://www.wikidata.org/entity/Q138234177,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 25","manuscript containing Razmnama Leaf, Bhima Slaughters Seven Hundred Elephants with His Mace; Razmnama Leaf",DS4014,https://search.digital-scriptorium.org/catalog/DS4014,Q18832,Q18833,Free Library of Philadelphia,Lewis M 25
http://www.wikidata.org/entity/Q138234184,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 26","manuscript containing Razmnama Leaf, The First Day of Battle; Razmnama Leaf",DS4015,https://search.digital-scriptorium.org/catalog/DS4015,Q18835,Q18836,Free Library of Philadelphia,Lewis M 26
http://www.wikidata.org/entity/Q138234186,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 27","manuscript containing Razmnama Leaf, The Cloud Kundadhara Bestows Virtue on a Brahman; Razmnama Leaf",DS4016,https://search.digital-scriptorium.org/catalog/DS4016,Q18838,Q18839,Free Library of Philadelphia,Lewis M 27
http://www.wikidata.org/entity/Q138234187,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 28","manuscript containing Razmnama Leaf, The Fateful Game of Dice; Razmnama Leaf",DS4017,https://search.digital-scriptorium.org/catalog/DS4017,Q18841,Q18842,Free Library of Philadelphia,Lewis M 28
http://www.wikidata.org/entity/Q138234196,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 29","manuscript containing Razmnama Leaf, King Dhritarashtra Summons the Sage Sanjaya; Razmnama Leaf",DS4018,https://search.digital-scriptorium.org/catalog/DS4018,Q18844,Q18845,Free Library of Philadelphia,Lewis M 29
http://www.wikidata.org/entity/Q138234210,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 30","manuscript containing Razmnama Leaf, Parashurama Prepares Bhishma to Battle for the Hand of Princess Amba; Razmnama Leaf",DS4019,https://search.digital-scriptorium.org/catalog/DS4019,Q18847,Q18848,Free Library of Philadelphia,Lewis M 30
http://www.wikidata.org/entity/Q138234219,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 31","manuscript containing Razmnama Leaf, Bhishma Instructs Yudhishthira in the Principles of the Sankhya System of Philosophy; Razmnama Leaf",DS4020,https://search.digital-scriptorium.org/catalog/DS4020,Q18850,Q18851,Free Library of Philadelphia,Lewis M 31
http://www.wikidata.org/entity/Q138234221,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 32","manuscript containing Razmnama Leaf, Kalakavrikshiya Informs Kshemadarshin about the Treachery in His Kingdom; Razmnama Leaf",DS4021,https://search.digital-scriptorium.org/catalog/DS4021,Q18853,Q18854,Free Library of Philadelphia,Lewis M 32
http://www.wikidata.org/entity/Q138234198,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 33","manuscript containing Razmnama Leaf, Sage Brihaspati Describes the Evils of Anarchy to King Vasumanas; Razmnama Leaf",DS4022,https://search.digital-scriptorium.org/catalog/DS4022,Q18856,Q18857,Free Library of Philadelphia,Lewis M 33
http://www.wikidata.org/entity/Q138234200,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 59",manuscript containing Drawing of Emperor Jahangir Leaning on His Sword,DS4023,https://search.digital-scriptorium.org/catalog/DS4023,Q18859,Q18860,Free Library of Philadelphia,Lewis M 59
http://www.wikidata.org/entity/Q138234202,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 60",manuscript containing Drawing of a Young Man with Mace and Shield,DS4024,https://search.digital-scriptorium.org/catalog/DS4024,Q18862,Q18863,Free Library of Philadelphia,Lewis M 60
http://www.wikidata.org/entity/Q138234204,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 62",manuscript containing Portrait of a Prince Standing by a Flowering Shrub,DS4025,https://search.digital-scriptorium.org/catalog/DS4025,Q18865,Q18866,Free Library of Philadelphia,Lewis M 62
http://www.wikidata.org/entity/Q138234205,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 63","manuscript containing Shahnamah Leaf, the Battle of the Iranians and the Turanians; Shahnamah Leaf",DS4026,https://search.digital-scriptorium.org/catalog/DS4026,Q18868,Q18869,Free Library of Philadelphia,Lewis M 63
http://www.wikidata.org/entity/Q138234207,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 64","manuscript containing Shahnamah Leaf, Rostam Lassoes the Khaqan of China; Shahnamah Leaf",DS4027,https://search.digital-scriptorium.org/catalog/DS4027,Q18871,Q18872,Free Library of Philadelphia,Lewis M 64
http://www.wikidata.org/entity/Q138234209,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 65","manuscript containing Shahnamah Leaf, Kamus Fighting; Shahnamah Leaf, Rostam Fighting Kamus",DS4028,https://search.digital-scriptorium.org/catalog/DS4028,Q18874,Q18875,Free Library of Philadelphia,Lewis M 65
http://www.wikidata.org/entity/Q138234223,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 73",manuscript containing Painting of a Pheasant Pasted on Marbled Paper; Persian Calligraphy,DS4029,https://search.digital-scriptorium.org/catalog/DS4029,Q18877,Q18878,Free Library of Philadelphia,Lewis M 73
http://www.wikidata.org/entity/Q138234225,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 74",manuscript containing Painting of a Horned Pheasant; Verses from the Divan-i-Hafiz,DS4030,https://search.digital-scriptorium.org/catalog/DS4030,Q18880,Q18881,Free Library of Philadelphia,Lewis M 74
http://www.wikidata.org/entity/Q138234227,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 75",manuscript containing Painting of a Honey Buzzard; Persian Calligraphy,DS4031,https://search.digital-scriptorium.org/catalog/DS4031,Q18883,Q18884,Free Library of Philadelphia,Lewis M 75
http://www.wikidata.org/entity/Q138234229,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 76",manuscript containing Painting of a Rose-Chested Bird; Persian Calligraphy,DS4032,https://search.digital-scriptorium.org/catalog/DS4032,Q18886,Q18887,Free Library of Philadelphia,Lewis M 76
http://www.wikidata.org/entity/Q138234230,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 77",manuscript containing Painting of a Unidentified Partridge; Persian Calligraphy,DS4033,https://search.digital-scriptorium.org/catalog/DS4033,Q18889,Q18890,Free Library of Philadelphia,Lewis M 77
http://www.wikidata.org/entity/Q138234246,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 78",manuscript containing Painting of a Red Turtle Dove; Persian Calligraphy,DS4034,https://search.digital-scriptorium.org/catalog/DS4034,Q18892,Q18893,Free Library of Philadelphia,Lewis M 78
http://www.wikidata.org/entity/Q138234248,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 79",manuscript containing Painting of Two Brahminy Mynas; Persian Calligraphy,DS4035,https://search.digital-scriptorium.org/catalog/DS4035,Q18895,Q18896,Free Library of Philadelphia,Lewis M 79
http://www.wikidata.org/entity/Q138234250,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 80",manuscript containing Painting of a Green Magpie; Persian Calligraphy,DS4036,https://search.digital-scriptorium.org/catalog/DS4036,Q18898,Q18899,Free Library of Philadelphia,Lewis M 80
http://www.wikidata.org/entity/Q138234232,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 81",manuscript containing Painting of an Unidentified Tan and White Bird; Persian Calligraphy,DS4037,https://search.digital-scriptorium.org/catalog/DS4037,Q18901,Q18902,Free Library of Philadelphia,Lewis M 81
http://www.wikidata.org/entity/Q138234233,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 82",manuscript containing Painting of a Grey Bird Catching a Fly; Persian Calligraphy,DS4038,https://search.digital-scriptorium.org/catalog/DS4038,Q18904,Q18905,Free Library of Philadelphia,Lewis M 82
http://www.wikidata.org/entity/Q138234242,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 83",manuscript containing Painting of a Hawk Standing; Verses from Sadi,DS4039,https://search.digital-scriptorium.org/catalog/DS4039,Q18907,Q18908,Free Library of Philadelphia,Lewis M 83
http://www.wikidata.org/entity/Q138234244,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 84",manuscript containing Painting of an Unidentified Bird Standing by Purple Flowers; Arabic Calligraphy,DS4040,https://search.digital-scriptorium.org/catalog/DS4040,Q18910,Q18911,Free Library of Philadelphia,Lewis M 84
http://www.wikidata.org/entity/Q138234251,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis M 85",manuscript containing Painting of an Unidentified Hawk in Jesses; Verses by Mir Ali Tabrizi,DS4041,https://search.digital-scriptorium.org/catalog/DS4041,Q18913,Q18914,Free Library of Philadelphia,Lewis M 85
